abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
49101489356,Student Exchange Australia New Zealand Ltd,Registered,Medium,"We provided student exchange programs to high school students who travelled from Australia to countries abroad, and we brought foreign high school students to Australia so that they could have a cultural exchange experience.",
49103728132,Living Rivers Southland LTD,Registered,Small,"teaching overseas, lecturing in Bible colleges, various missions activities, Missionaries sent from our church. Some offerings to missions/missionaries or church organisations.",
49108507823,Bali Street Kids Home Inc,Registered,Small,"To continue providing accommodation,primary,secondary and tertiary education for orphans to maintain and improve their ability to find employment and to make a valid input to society.",
49119742291,Spiritual Science Research Foundation Inc,Registered,Small,Spiritual and personal well being,"Online Lectures, Live Streams, Sale of products online"
49132697431,Aussie Health Abroad Ltd,Registered,Small,Providing Education and Training of Doctors and Nurses Overseas in modern medical standards and procedures which are adopted in Australia,
49133193129,ygap Ltd,Registered,Medium,"ygap facilitates programming overseas in Kenya, South Africa and the Pacific Islands through a network of local partners and subsidiaries. ygap also provides direct financial support to eligible participants of its overseas programs in the form of grants.",
49135995227,FOSTERING FUTURES FOR KIDS IN FARKWA INC.,Registered,Small,"We support education for young people in two remote villages in Tanzania - Farkwa and Gwandi. Support includes sponsorship for students, support for lunch programs and provision of textbooks and science equipment.",
49161253970,Australian Institute of Marine Rescues Limited,Registered,Small,"Data analysis, and advice",Data analysis
49200993493,Aussieghana Relief Incorporated,Registered,Small,"We funded construction of a toilet in the home of an elderly lady in the Town Council Line (TCL) community. Most people in TCL (approx 14000) don't have toilets or bathrooms in their home, they use a public toilet. There are 8 toilets with 20 cubicles in each and these also service surrounding communities. The toilet blocks were built in the early 1960s and are not the type of toilets seen in developed countries. They are a concrete building with open holes in each cubicle without doors, that the user needs to squat over. These are pumped regularly but frequently overflow.  There is no water or hand washing facilities. These toilets are very difficult for elderly people to use, without taking into account any physical disabilities. Due o her ailing health, this lady was not able to walk the distance. We funded school fees for 12 children of families in the TCL community. We distributed sanitisers, antibacterial wipes, gloves and masks to assist with hygiene during the pandemic.","During 2021-2022 we operated a small second hand store where we sold items to raise funds to send to Ghana. The pandemic had a significant impact on our ability to keep the shop open. We regularly distributed items such as homewares and furniture, clothing and toys. to people in need in our community such as victims of domestic violence. We distributed sanitiser, antibacterial wipes, masks and gloves to people in our community to assist with hygiene during the pandemic. We have a small women's cooperative in Town Council Line where the women make various items that we sell in Australia. We pay better better than fair trade wages and occasionally support them with funding for medical needs for themselves and their children."
49234263806,Friends of MITHRA Incorporated,Registered,Small,We continue to connect Australian Schools with the Charity as an expression of relations between India and Australia and as a learning tool for both.,
49246520078,Goodness of Heart Education (Burundi) Inc,Registered,Small,We helped our local partner purchase vacant land for the building of a school.,
49294538482,Presentation Sisters Victoria,Registered,Small,PNG Mission - Support and education for girls through the advancement of religion,
