abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
70114267195,The Duke of Edinburgh's International Award - Australia,Registered,Large,"To provide support and guidance to the Solomon Islands to enable them to deliver The Duke of Edinburgh's International Award to youth aged 14-24 to explore their full potential and find their purpose, passion and place in the world, regardless of their location or circumstance.",
70151140377,New Israel Fund Australia,Registered,Medium,"Using the expertise and experience of the New Israel Fund in Israel, our grants fund only the most effective and impactful programs.",
70151512551,Spend it Well,Registered,Small,We build schools in remote locations in Timor-Leste,
70229164745,R G Arnott Trust,Registered,Medium, ,
70239647981,Broadwaters Foundation,Registered,Large, ,
70240612745,Australasian Land And Groundwater Association (ALGA) Limited,Registered,Large,We are an industry body covering both Australia and New Zealand.,
70243806791,Parish Of The West Coast,Registered,Small, ,
70267395697,Australia Charity Aid,Registered,Medium,"consistent training for staff , student , newly graduate to improve  jobs opportunity , which is in alliance with ACA purposes  .monitoring , consultation with understanding  are our main tools.",
70429558605,The Trustee For Euphemia Dodds Trust,Registered,Small, ,
70503370762,St Vladimirs Church Russian Orthodox Church Outside Of Russian In Asutralia And New Zealand,Registered,Small, ,
70517042298,Mphatso Children's Foundation Incorporated,Registered,Small,"Mphatso Children's Foundation operates 13 Nursery Schools (Kindergarten) feeding and educating up to 1,000 children each school day, a Baby Feeding Program to provide formula to underweight babies or when the mother has died, Kids Club providing a safe environment for children to play after school, Sewing Groups, Book Club, Women's Positive Living (HIV) Support Group, Student Sponsorship, Community Maize Mill and Women's Ministry conducting weekly visits to vulnerable people.",
70588023927,Christian City Church Fremantle Inc,Registered,Medium,"Provide support for education, school fees and clothing for children. Provide support to religious organisations. Provide food for the Cast Your Bread programme",
70599322498,Cornerstone Action Inc.,Registered,Small,"Provide assistance to former wards of the Sankey Orphanage to complete their schooling, One person is disabled and will need ongoing care.",
70622097527,Plastic Free Foundation Ltd,Registered,Medium,"-Delivered the challenge to our participants across the globe-Participated in international panels, interviews and podcasts-Plastic Free July has participants from 190 countries around the world-International Business Members in 2021-International School Challenge participants signed up in 2021-Plastic Free Foundation has accreditation to the United Nations Environment Assembly (UNEA) of UNEP-Translated posters into other languages to support CALD communities and international participants https://www.plasticfreejuly.org/resources/posters",
70625307557,Free People Ltd,Registered,Small,Making and selling banners,
70628656940,28. Jun Charity,Registered,Small,"We help to fund the programs our organization works on, We provide assistance to families who are financially disadvantaged. We provided scholarships and assistance to children to encourage their academic goals. We implemented sustainable development projects for families.",
70632695783,The Poynton Bequest,Registered,Large, ,
70672211321,Norman Catts Estate,Registered,Small, ,
70672585864,ISLAMIC INFORMATION & SERVICES NETWORK OF AUSTRALASIA INC,Registered,Large,"IISNA world Aid operates overseas to various countries operating Orphanages, Emergency Centres and Medical and Food Supplies.",
70691260102,Kingdom Resource Network,Registered,Small,"Supporting vulnerable children to access health and education resources.  Our child sponsorship program in Zambia supporting marginalised and vulnerable children to attend school has been limited this year due to COVID restrictions. We are currently making plans to enable the program to continue despite the COVID disruptions. This is in line with our constitution.  Working with the poor and oppressed to promote human transformations, see justice and bear witness to the good news of the Kingdom of God. The trust pursues this mission through integrated, holistic commitment to:  Transformational Development that is community based, sustainable, focused especially on the needs of children, poverty alleviation and community infrastructure.",
